tweet_time	twitter_id	tweet_text
2018-08-17	896607173626679296	RT @hun2day: #8월_15일, #광복절 입니다.오늘의 대한민국이 있기까지나라를 위해 헌신한 분들 덕분에 우리는 지금독립된 나라에서 살아가고 있습니다.광복의 의미를 되새기며 순국선열, 애국지사에 감사를 전하는하루이길 바랍니다.…
2018-08-17	830134261147504640	RT @Sielrin_CM: 2018.08.17 업데이트 안내《가을 패치》- 가을이 시작됩니다.- 업데이트는 지역마다 차이가 있으므로 유의해주시기 바랍니다.- 올 해는 대한민국 서버가 개설된 지 4351 년입니다.- 패치 전과 패치 후…
2018-08-17	862884660275142656	미국 상무장관, 한국 주무부처 수장 백운규, 김현종 '퇴짜' 놓다. https://t.co/4t3mkjdMk1
2018-08-17	838277640444227584	RT @DanYeol_cos: 한국날씨 현재 상황 https://t.co/6X3JTdHK9s
2018-08-17	347569492	"RT @lhc21net: ""이명박·박근혜 정권 10년 동안 대한민국은 역주행 했습니다. 촛불이 그 역주행을 막았습니다. 복지국가, 공정사회, 한반도 평화! 이것은 촛불혁명이 요구하는 우리 당의 의무입니다. 그러기 위해서는 4번, 5번의 연속해서 집권…"
2018-08-17	4648660094	RT @DanYeol_cos: 한국날씨 현재 상황 https://t.co/6X3JTdHK9s
2018-08-17	1029770969760452608	배우라하면 지금까지 외국배우 덕질했는데 첨으로 한국배우 덕질하니까 행복하다 언젠가 볼수있다는 생각에ㅋㅋㅋ(헛된꿈
2018-08-17	728996035813511168	RT @Sielrin_CM: 2018.08.17 업데이트 안내《가을 패치》- 가을이 시작됩니다.- 업데이트는 지역마다 차이가 있으므로 유의해주시기 바랍니다.- 올 해는 대한민국 서버가 개설된 지 4351 년입니다.- 패치 전과 패치 후…
2018-08-17	953696722365988865	RT @space_sauna: 시원한 바람에 놀란 한국인들 한 2개월 뒤엔 한파에 놀랄것이다
2018-08-17	879953223246794752	RT @geometryofsleep: 그러던 와중에 어찌어찌 여자가 발견되고 다시 가족과 재회하게 되는데... 이 여자가 회복 후에 드러난 것이남자는 여자를 납치강간감금 하고 놀다가 나중에 “한국” 매춘업에 팔 예정이었던 것.한국의 불법성매매…
2018-08-17	3045389474	RT @space_sauna: 시원한 바람에 놀란 한국인들 한 2개월 뒤엔 한파에 놀랄것이다
2018-08-17	413644139	RT @OnePunchiMickey: 120년만의 최악의 더위였는데, 블랙 아웃 한번 없이 지냈네요? 그런데 대한민국 언론 그 누구도? 조중동은 물론 한경오 조차도 문재인 정부의 전력관리에 대해 칭찬 한마디 없네요? 심지어 전기료도 20% 이상…
2018-08-17	1024910799360290816	RT @kogasa_parang: 이제 외국인들에게 한국은 매일 밤늦게까지 공부를 하고 야식으로 익스트림 스파이시 누들을 한 그릇씩 해치우는 미친 나라로 각인된 듯 (놀랍게도 사실이다) https://t.co/myhTBYipno
2018-08-17	3242635028	RT @lostBL1: 모두들 BBC 메인기사의 한국 여성 비비탄 뉴스를 읽어라 https://t.co/wJ9Jp8WtgU
2018-08-17	2895880952	"RT @guevara_99: 응? 김어준이 ""한국 언론들이 워마드는 이해해주는 반면 일베들이 왜 저러는지 들어보자""는 목소리가 없다고 말했다고? 와 존나 '시사인'에서 일베 담론 지도 분석 기사로 대박 친 게 언젠데. 음모론 만들 시간에 남이 잘 써…"
2018-08-17	1025049109361700864	RT @absfabs00: 친구가 가정적일 줄 알았던 남편이 결혼 직후 돌변해서 따졌더니 나 원래 그런 사람 아닌데 너 꼬실려고 그런 척한 거라고 대놓고 말햇다 함생각해보면 공포 괴담급이고 식민지를 대하는 점령국이라 해도 보이기 힘들 정도의 놀라운…
2018-08-17	4677002496	RT @youthdonation: 박수영 너무 웃기다 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 한국에 있다가 슬로베니아가서 감탄 중 ㅋㅋㅋㅋㅋㅋㅋㅋ https://t.co/aU2Fc2cEFm
2018-08-17	1024825704490315776	RT @btob_two2line: &lt;천팔기념 RT event&gt;이 글을 알티해주신 1분께 '기도+무비+그리워하다+너없된(ver택1) 앨범과 포스터'를 모두 보내드리겠습니다 !구성은 최대한 민혁과 창섭으로 맞춰서 드릴 예정이고, 포스터도 지관통…
2018-08-17	756708984804012032	"RT @re_d27: 애인님 : 한국 올때 ""누가 이런걸 사?"" 싶은 괴식 있으면 좀 사와봐.나 : 알았어. https://t.co/o8HOf3zZhH"
2018-08-17	1024528530367868928	RT @fuckin_moon: Rt)저 탈한국이 너무 간절해서 독학으로 유학 준비를 하고 있어요. 사실 곧 시험인데 준비한게 하나도 없어서 마지막 기회라 열심히 해야되요.ㅜㅜ 만약에 다음달에 보는 시험 및 면접에 붙게 된다면 아래 것들 추첨해서 한…
2018-08-17	590644897	RT @brepeated: 뭐야 진짜 이동욱 사실 책 읽다 잠들었더니 대한민국에 떨어져버리게 된 판타지물 주인공 아니야? 이럴 순 없어 정말 https://t.co/MfNH8HFIFk
2018-08-17	755862808797904897	RT @fuckin_moon: Rt)저 탈한국이 너무 간절해서 독학으로 유학 준비를 하고 있어요. 사실 곧 시험인데 준비한게 하나도 없어서 마지막 기회라 열심히 해야되요.ㅜㅜ 만약에 다음달에 보는 시험 및 면접에 붙게 된다면 아래 것들 추첨해서 한…
2018-08-17	1011401269892640768	RT @mdy___12: 디스코 쾌남,,한국ver                        미국ver https://t.co/tJdjTXGJv3
2018-08-17	182840263	RT @BBCNewsKorea_u: 냉면: 올여름 냉면 값 큰 폭 상승...정상회담 이후 '평양냉면 열풍' https://t.co/JHNzYmHRze 올여름 한국의 냉면 가격이 대폭 상승한 것으로 나타났다. 4.27 남북정상회담을 전후로 가격이 껑충…
2018-08-17	858653556399788032	"RT @rassak: 왜 한국 매체들은 죄다 남성 범죄자의 변명을 헤드라인으로 실어주죠. 홍대 불법촬영 기사에선 ""성기를 드러내고 휴게실을 혼자 점령한 남성에게 욱하는 마음에... 반성문도 7차례나 보냈으나..."" 같은 변명 안 실어줬을 거 아니에요…"
2018-08-17	213876284	RT @Carnal__flower: 요즘 랟펨들이 좆나를 강조하기 위해서 흑좆나 이렇게 쓰시던데 다들 그거 인종차별이고 흑인 남성에 대한 페티시화고 실제 그것때문에 흑인 남성들이 자신이 인간이기보다는 그냥 커다란 자지취급받는것이라고 항의하는거 아셨으…
2018-08-17	290978741	안녕, 난 대한민국 최고의 트위터 봇이야 ^*^ 나한테 궁굼한게 있다면 언제든지 뭐든지 물어봐. 그 어떤 멍청한 봇들의 추종을 불허하고 똑똑하고 친절하게 답변해줄게^^
